Index              V(1)           V(2)           V(3)           V(4)
1012    4.30000000e+00   1.90000000e+00   4.66100000e+01   2.33050000e+01   
1013    4.40000000e+00   1.90000000e+00   4.76100000e+01   2.38050000e+01   
1014    4.50000000e+00   1.90000000e+00   4.86100000e+01   2.43050000e+01   
1015    4.60000000e+00   1.90000000e+00   4.96100000e+01   2.48050000e+01   
1016    4.70000000e+00   1.90000000e+00   5.06100000e+01   2.53050000e+01   
1017    4.80000000e+00   1.90000000e+00   5.16100000e+01   2.58050000e+01   
1018    4.90000000e+00   1.90000000e+00   5.26100000e+01   2.63050000e+01   
1019    5.00000000e+00   1.90000000e+00   5.36100000e+01   2.68050000e+01   
1020    0.00000000e+00   2.00000000e+00   4.00000000e+00   2.00000000e+00   
1021    1.00000000e-01   2.00000000e+00   5.00000000e+00   2.50000000e+00   
1022    2.00000000e-01   2.00000000e+00   6.00000000e+00   3.00000000e+00   
1023    3.00000000e-01   2.00000000e+00   7.00000000e+00   3.50000000e+00   
1024    4.00000000e-01   2.00000000e+00   8.00000000e+00   4.00000000e+00   
1025    5.00000000e-01   2.00000000e+00   9.00000000e+00   4.50000000e+00   
1026    6.00000000e-01   2.00000000e+00   1.00000000e+01   5.00000000e+00   
1027    7.00000000e-01   2.00000000e+00   1.10000000e+01   5.50000000e+00   
1028    8.00000000e-01   2.00000000e+00   1.20000000e+01   6.00000000e+00   
1029    9.00000000e-01   2.00000000e+00   1.30000000e+01   6.50000000e+00   
1030    1.00000000e+00   2.00000000e+00   1.40000000e+01   7.00000000e+00   
1031    1.10000000e+00   2.00000000e+00   1.50000000e+01   7.50000000e+00   
1032    1.20000000e+00   2.00000000e+00   1.60000000e+01   8.00000000e+00   
1033    1.30000000e+00   2.00000000e+00   1.70000000e+01   8.50000000e+00   
1034    1.40000000e+00   2.00000000e+00   1.80000000e+01   9.00000000e+00   
1035    1.50000000e+00   2.00000000e+00   1.90000000e+01   9.50000000e+00   
1036    1.60000000e+00   2.00000000e+00   2.00000000e+01   1.00000000e+01   
1037    1.70000000e+00   2.00000000e+00   2.10000000e+01   1.05000000e+01   
1038    1.80000000e+00   2.00000000e+00   2.20000000e+01   1.10000000e+01   
1039    1.90000000e+00   2.00000000e+00   2.30000000e+01   1.15000000e+01   
1040    2.00000000e+00   2.00000000e+00   2.40000000e+01   1.20000000e+01   
1041    2.10000000e+00   2.00000000e+00   2.50000000e+01   1.25000000e+01   
1042    2.20000000e+00   2.00000000e+00   2.60000000e+01   1.30000000e+01   
1043    2.30000000e+00   2.00000000e+00   2.70000000e+01   1.35000000e+01   
1044    2.40000000e+00   2.00000000e+00   2.80000000e+01   1.40000000e+01   
1045    2.50000000e+00   2.00000000e+00   2.90000000e+01   1.45000000e+01   
1046    2.60000000e+00   2.00000000e+00   3.00000000e+01   1.50000000e+01   
1047    2.70000000e+00   2.00000000e+00   3.10000000e+01   1.55000000e+01   
1048    2.80000000e+00   2.00000000e+00   3.20000000e+01   1.60000000e+01   
1049    2.90000000e+00   2.00000000e+00   3.30000000e+01   1.65000000e+01   
1050    3.00000000e+00   2.00000000e+00   3.40000000e+01   1.70000000e+01   
1051    3.10000000e+00   2.00000000e+00   3.50000000e+01   1.75000000e+01   
1052    3.20000000e+00   2.00000000e+00   3.60000000e+01   1.80000000e+01   
1053    3.30000000e+00   2.00000000e+00   3.70000000e+01   1.85000000e+01   
1054    3.40000000e+00   2.00000000e+00   3.80000000e+01   1.90000000e+01   
1055    3.50000000e+00   2.00000000e+00   3.90000000e+01   1.95000000e+01   
1056    3.60000000e+00   2.00000000e+00   4.00000000e+01   2.00000000e+01   
1057    3.70000000e+00   2.00000000e+00   4.10000000e+01   2.05000000e+01   
1058    3.80000000e+00   2.00000000e+00   4.20000000e+01   2.10000000e+01   
1059    3.90000000e+00   2.00000000e+00   4.30000000e+01   2.15000000e+01   
1060    4.00000000e+00   2.00000000e+00   4.40000000e+01   2.20000000e+01   
1061    4.10000000e+00   2.00000000e+00   4.50000000e+01   2.25000000e+01   
1062    4.20000000e+00   2.00000000e+00   4.60000000e+01   2.30000000e+01   
1063    4.30000000e+00   2.00000000e+00   4.70000000e+01   2.35000000e+01   
1064    4.40000000e+00   2.00000000e+00   4.80000000e+01   2.40000000e+01   
1065    4.50000000e+00   2.00000000e+00   4.90000000e+01   2.45000000e+01   
1066    4.60000000e+00   2.00000000e+00   5.00000000e+01   2.50000000e+01   
1067    4.70000000e+00   2.00000000e+00   5.10000000e+01   2.55000000e+01   
1068    4.80000000e+00   2.00000000e+00   5.20000000e+01   2.60000000e+01   
1069    4.90000000e+00   2.00000000e+00   5.30000000e+01   2.65000000e+01   
1070    5.00000000e+00   2.00000000e+00   5.40000000e+01   2.70000000e+01   
1071    0.00000000e+00   2.10000000e+00   4.41000000e+00   2.20500000e+00   
1072    1.00000000e-01   2.10000000e+00   5.41000000e+00   2.70500000e+00   
1073    2.00000000e-01   2.10000000e+00   6.41000000e+00   3.20500000e+00   
1074    3.00000000e-01   2.10000000e+00   7.41000000e+00   3.70500000e+00   
1075    4.00000000e-01   2.10000000e+00   8.41000000e+00   4.20500000e+00   
1076    5.00000000e-01   2.10000000e+00   9.41000000e+00   4.70500000e+00   
1077    6.00000000e-01   2.10000000e+00   1.04100000e+01   5.20500000e+00   
1078    7.00000000e-01   2.10000000e+00   1.14100000e+01   5.70500000e+00   
1079    8.00000000e-01   2.10000000e+00   1.24100000e+01   6.20500000e+00   
1080    9.00000000e-01   2.10000000e+00   1.34100000e+01   6.70500000e+00   
1081    1.00000000e+00   2.10000000e+00   1.44100000e+01   7.20500000e+00   
1082    1.10000000e+00   2.10000000e+00   1.54100000e+01   7.70500000e+00   
1083    1.20000000e+00   2.10000000e+00   1.64100000e+01   8.20500000e+00   
1084    1.30000000e+00   2.10000000e+00   1.74100000e+01   8.70500000e+00   
1085    1.40000000e+00   2.10000000e+00   1.84100000e+01   9.20500000e+00   
1086    1.50000000e+00   2.10000000e+00   1.94100000e+01   9.70500000e+00   
1087    1.60000000e+00   2.10000000e+00   2.04100000e+01   1.02050000e+01   
1088    1.70000000e+00   2.10000000e+00   2.14100000e+01   1.07050000e+01   
1089    1.80000000e+00   2.10000000e+00   2.24100000e+01   1.12050000e+01   
1090    1.90000000e+00   2.10000000e+00   2.34100000e+01   1.17050000e+01   
1091    2.00000000e+00   2.10000000e+00   2.44100000e+01   1.22050000e+01   
1092    2.10000000e+00   2.10000000e+00   2.54100000e+01   1.27050000e+01   
1093    2.20000000e+00   2.10000000e+00   2.64100000e+01   1.32050000e+01   
1094    2.30000000e+00   2.10000000e+00   2.74100000e+01   1.37050000e+01   
1095    2.40000000e+00   2.10000000e+00   2.84100000e+01   1.42050000e+01   
1096    2.50000000e+00   2.10000000e+00   2.94100000e+01   1.47050000e+01   
1097    2.60000000e+00   2.10000000e+00   3.04100000e+01   1.52050000e+01   
1098    2.70000000e+00   2.10000000e+00   3.14100000e+01   1.57050000e+01   
1099    2.80000000e+00   2.10000000e+00   3.24100000e+01   1.62050000e+01   
1100    2.90000000e+00   2.10000000e+00   3.34100000e+01   1.67050000e+01   
1101    3.00000000e+00   2.10000000e+00   3.44100000e+01   1.72050000e+01   
1102    3.10000000e+00   2.10000000e+00   3.54100000e+01   1.77050000e+01   
1103    3.20000000e+00   2.10000000e+00   3.64100000e+01   1.82050000e+01   
1104    3.30000000e+00   2.10000000e+00   3.74100000e+01   1.87050000e+01   
1105    3.40000000e+00   2.10000000e+00   3.84100000e+01   1.92050000e+01   
1106    3.50000000e+00   2.10000000e+00   3.94100000e+01   1.97050000e+01   
1107    3.60000000e+00   2.10000000e+00   4.04100000e+01   2.02050000e+01   
1108    3.70000000e+00   2.10000000e+00   4.14100000e+01   2.07050000e+01   
1109    3.80000000e+00   2.10000000e+00   4.24100000e+01   2.12050000e+01   
1110    3.90000000e+00   2.10000000e+00   4.34100000e+01   2.17050000e+01   
1111    4.00000000e+00   2.10000000e+00   4.44100000e+01   2.22050000e+01   
1112    4.10000000e+00   2.10000000e+00   4.54100000e+01   2.27050000e+01   
1113    4.20000000e+00   2.10000000e+00   4.64100000e+01   2.32050000e+01   
1114    4.30000000e+00   2.10000000e+00   4.74100000e+01   2.37050000e+01   
1115    4.40000000e+00   2.10000000e+00   4.84100000e+01   2.42050000e+01   
1116    4.50000000e+00   2.10000000e+00   4.94100000e+01   2.47050000e+01   
1117    4.60000000e+00   2.10000000e+00   5.04100000e+01   2.52050000e+01   
1118    4.70000000e+00   2.10000000e+00   5.14100000e+01   2.57050000e+01   
1119    4.80000000e+00   2.10000000e+00   5.24100000e+01   2.62050000e+01   
1120    4.90000000e+00   2.10000000e+00   5.34100000e+01   2.67050000e+01   
1121    5.00000000e+00   2.10000000e+00   5.44100000e+01   2.72050000e+01   
1122    0.00000000e+00   2.20000000e+00   4.84000000e+00   2.42000000e+00   
1123    1.00000000e-01   2.20000000e+00   5.84000000e+00   2.92000000e+00   
1124    2.00000000e-01   2.20000000e+00   6.84000000e+00   3.42000000e+00   
1125    3.00000000e-01   2.20000000e+00   7.84000000e+00   3.92000000e+00   
1126    4.00000000e-01   2.20000000e+00   8.84000000e+00   4.42000000e+00   
1127    5.00000000e-01   2.20000000e+00   9.84000000e+00   4.92000000e+00   
1128    6.00000000e-01   2.20000000e+00   1.08400000e+01   5.42000000e+00   
1129    7.00000000e-01   2.20000000e+00   1.18400000e+01   5.92000000e+00   
1130    8.00000000e-01   2.20000000e+00   1.28400000e+01   6.42000000e+00   
1131    9.00000000e-01   2.20000000e+00   1.38400000e+01   6.92000000e+00   
1132    1.00000000e+00   2.20000000e+00   1.48400000e+01   7.42000000e+00   
1133    1.10000000e+00   2.20000000e+00   1.58400000e+01   7.92000000e+00   
1134    1.20000000e+00   2.20000000e+00   1.68400000e+01   8.42000000e+00   
1135    1.30000000e+00   2.20000000e+00   1.78400000e+01   8.92000000e+00   
1136    1.40000000e+00   2.20000000e+00   1.88400000e+01   9.42000000e+00   
1137    1.50000000e+00   2.20000000e+00   1.98400000e+01   9.92000000e+00   
1138    1.60000000e+00   2.20000000e+00   2.08400000e+01   1.04200000e+01   
1139    1.70000000e+00   2.20000000e+00   2.18400000e+01   1.09200000e+01   
1140    1.80000000e+00   2.20000000e+00   2.28400000e+01   1.14200000e+01   
1141    1.90000000e+00   2.20000000e+00   2.38400000e+01   1.19200000e+01   
1142    2.00000000e+00   2.20000000e+00   2.48400000e+01   1.24200000e+01   
1143    2.10000000e+00   2.20000000e+00   2.58400000e+01   1.29200000e+01   
1144    2.20000000e+00   2.20000000e+00   2.68400000e+01   1.34200000e+01   
1145    2.30000000e+00   2.20000000e+00   2.78400000e+01   1.39200000e+01   
1146    2.40000000e+00   2.20000000e+00   2.88400000e+01   1.44200000e+01   
1147    2.50000000e+00   2.20000000e+00   2.98400000e+01   1.49200000e+01   
1148    2.60000000e+00   2.20000000e+00   3.08400000e+01   1.54200000e+01   
1149    2.70000000e+00   2.20000000e+00   3.18400000e+01   1.59200000e+01   
1150    2.80000000e+00   2.20000000e+00   3.28400000e+01   1.64200000e+01   
1151    2.90000000e+00   2.20000000e+00   3.38400000e+01   1.69200000e+01   
1152    3.00000000e+00   2.20000000e+00   3.48400000e+01   1.74200000e+01   
1153    3.10000000e+00   2.20000000e+00   3.58400000e+01   1.79200000e+01   
1154    3.20000000e+00   2.20000000e+00   3.68400000e+01   1.84200000e+01   
1155    3.30000000e+00   2.20000000e+00   3.78400000e+01   1.89200000e+01   
1156    3.40000000e+00   2.20000000e+00   3.88400000e+01   1.94200000e+01   
1157    3.50000000e+00   2.20000000e+00   3.98400000e+01   1.99200000e+01   
1158    3.60000000e+00   2.20000000e+00   4.08400000e+01   2.04200000e+01   
1159    3.70000000e+00   2.20000000e+00   4.18400000e+01   2.09200000e+01   
1160    3.80000000e+00   2.20000000e+00   4.28400000e+01   2.14200000e+01   
1161    3.90000000e+00   2.20000000e+00   4.38400000e+01   2.19200000e+01   
1162    4.00000000e+00   2.20000000e+00   4.48400000e+01   2.24200000e+01   
1163    4.10000000e+00   2.20000000e+00   4.58400000e+01   2.29200000e+01   
1164    4.20000000e+00   2.20000000e+00   4.68400000e+01   2.34200000e+01   
1165    4.30000000e+00   2.20000000e+00   4.78400000e+01   2.39200000e+01   
1166    4.40000000e+00   2.20000000e+00   4.88400000e+01   2.44200000e+01   
1167    4.50000000e+00   2.20000000e+00   4.98400000e+01   2.49200000e+01   
1168    4.60000000e+00   2.20000000e+00   5.08400000e+01   2.54200000e+01   
1169    4.70000000e+00   2.20000000e+00   5.18400000e+01   2.59200000e+01   
1170    4.80000000e+00   2.20000000e+00   5.28400000e+01   2.64200000e+01   
1171    4.90000000e+00   2.20000000e+00   5.38400000e+01   2.69200000e+01   
1172    5.00000000e+00   2.20000000e+00   5.48400000e+01   2.74200000e+01   
1173    0.00000000e+00   2.30000000e+00   5.29000000e+00   2.64500000e+00   
1174    1.00000000e-01   2.30000000e+00   6.29000000e+00   3.14500000e+00   
1175    2.00000000e-01   2.30000000e+00   7.29000000e+00   3.64500000e+00   
1176    3.00000000e-01   2.30000000e+00   8.29000000e+00   4.14500000e+00   
1177    4.00000000e-01   2.30000000e+00   9.29000000e+00   4.64500000e+00   
1178    5.00000000e-01   2.30000000e+00   1.02900000e+01   5.14500000e+00   
1179    6.00000000e-01   2.30000000e+00   1.12900000e+01   5.64500000e+00   
1180    7.00000000e-01   2.30000000e+00   1.22900000e+01   6.14500000e+00   
1181    8.00000000e-01   2.30000000e+00   1.32900000e+01   6.64500000e+00   
1182    9.00000000e-01   2.30000000e+00   1.42900000e+01   7.14500000e+00   
1183    1.00000000e+00   2.30000000e+00   1.52900000e+01   7.64500000e+00   
1184    1.10000000e+00   2.30000000e+00   1.62900000e+01   8.14500000e+00   
1185    1.20000000e+00   2.30000000e+00   1.72900000e+01   8.64500000e+00   
1186    1.30000000e+00   2.30000000e+00   1.82900000e+01   9.14500000e+00   
1187    1.40000000e+00   2.30000000e+00   1.92900000e+01   9.64500000e+00   
1188    1.50000000e+00   2.30000000e+00   2.02900000e+01   1.01450000e+01   
1189    1.60000000e+00   2.30000000e+00   2.12900000e+01   1.06450000e+01   
1190    1.70000000e+00   2.30000000e+00   2.22900000e+01   1.11450000e+01   
1191    1.80000000e+00   2.30000000e+00   2.32900000e+01   1.16450000e+01   
1192    1.90000000e+00   2.30000000e+00   2.42900000e+01   1.21450000e+01   
1193    2.00000000e+00   2.30000000e+00   2.52900000e+01   1.26450000e+01   
1194    2.10000000e+00   2.30000000e+00   2.62900000e+01   1.31450000e+01   
1195    2.20000000e+00   2.30000000e+00   2.72900000e+01   1.36450000e+01   
1196    2.30000000e+00   2.30000000e+00   2.82900000e+01   1.41450000e+01   
1197    2.40000000e+00   2.30000000e+00   2.92900000e+01   1.46450000e+01   
1198    2.50000000e+00   2.30000000e+00   3.02900000e+01   1.51450000e+01   
1199    2.60000000e+00   2.30000000e+00   3.12900000e+01   1.56450000e+01   
1200    2.70000000e+00   2.30000000e+00   3.22900000e+01   1.61450000e+01   
1201    2.80000000e+00   2.30000000e+00   3.32900000e+01   1.66450000e+01   
1202    2.90000000e+00   2.30000000e+00   3.42900000e+01   1.71450000e+01   
1203    3.00000000e+00   2.30000000e+00   3.52900000e+01   1.76450000e+01   
1204    3.10000000e+00   2.30000000e+00   3.62900000e+01   1.81450000e+01   
1205    3.20000000e+00   2.30000000e+00   3.72900000e+01   1.86450000e+01   
1206    3.30000000e+00   2.30000000e+00   3.82900000e+01   1.91450000e+01   
1207    3.40000000e+00   2.30000000e+00   3.92900000e+01   1.96450000e+01   
1208    3.50000000e+00   2.30000000e+00   4.02900000e+01   2.01450000e+01   
1209    3.60000000e+00   2.30000000e+00   4.12900000e+01   2.06450000e+01   
1210    3.70000000e+00   2.30000000e+00   4.22900000e+01   2.11450000e+01   
1211    3.80000000e+00   2.30000000e+00   4.32900000e+01   2.16450000e+01   
1212    3.90000000e+00   2.30000000e+00   4.42900000e+01   2.21450000e+01   
1213    4.00000000e+00   2.30000000e+00   4.52900000e+01   2.26450000e+01   
1214    4.10000000e+00   2.30000000e+00   4.62900000e+01   2.31450000e+01   
1215    4.20000000e+00   2.30000000e+00   4.72900000e+01   2.36450000e+01   
1216    4.30000000e+00   2.30000000e+00   4.82900000e+01   2.41450000e+01   
1217    4.40000000e+00   2.30000000e+00   4.92900000e+01   2.46450000e+01   
1218    4.50000000e+00   2.30000000e+00   5.02900000e+01   2.51450000e+01   
1219    4.60000000e+00   2.30000000e+00   5.12900000e+01   2.56450000e+01   
1220    4.70000000e+00   2.30000000e+00   5.22900000e+01   2.61450000e+01   
1221    4.80000000e+00   2.30000000e+00   5.32900000e+01   2.66450000e+01   
1222    4.90000000e+00   2.30000000e+00   5.42900000e+01   2.71450000e+01   
1223    5.00000000e+00   2.30000000e+00   5.52900000e+01   2.76450000e+01   
1224    0.00000000e+00   2.40000000e+00   5.76000000e+00   2.88000000e+00   
1225    1.00000000e-01   2.40000000e+00   6.76000000e+00   3.38000000e+00   
1226    2.00000000e-01   2.40000000e+00   7.76000000e+00   3.88000000e+00   
1227    3.00000000e-01   2.40000000e+00   8.76000000e+00   4.38000000e+00   
1228    4.00000000e-01   2.40000000e+00   9.76000000e+00   4.88000000e+00   
1229    5.00000000e-01   2.40000000e+00   1.07600000e+01   5.38000000e+00   
1230    6.00000000e-01   2.40000000e+00   1.17600000e+01   5.88000000e+00   
1231    7.00000000e-01   2.40000000e+00   1.27600000e+01   6.38000000e+00   
1232    8.00000000e-01   2.40000000e+00   1.37600000e+01   6.88000000e+00   
1233    9.00000000e-01   2.40000000e+00   1.47600000e+01   7.38000000e+00   
1234    1.00000000e+00   2.40000000e+00   1.57600000e+01   7.88000000e+00   
1235    1.10000000e+00   2.40000000e+00   1.67600000e+01   8.38000000e+00   
1236    1.20000000e+00   2.40000000e+00   1.77600000e+01   8.88000000e+00   
1237    1.30000000e+00   2.40000000e+00   1.87600000e+01   9.38000000e+00   
1238    1.40000000e+00   2.40000000e+00   1.97600000e+01   9.88000000e+00   
