Index          TIME                 V(4)              {V(1)+1.5}              V(6)
2140    3.90044327216e-03    9.91931407913e-03    1.51275302943e+00    0.00000000000e+00    
2141    3.90044415496e-03    9.92113101676e-03    1.51275339159e+00    0.00000000000e+00    
2142    3.90044592057e-03    9.92836336442e-03    1.51275447195e+00    0.00000000000e+00    
2143    3.90044945178e-03    9.94943305862e-03    1.51275960488e+00    0.00000000000e+00    
2144    3.90045262987e-03    9.97134459656e-03    1.51276835500e+00    0.00000000000e+00    
2145    3.90045549015e-03    9.97989575714e-03    1.51277873950e+00    0.00000000000e+00    
2146    3.90045806440e-03    9.98591945769e-03    1.51278848764e+00    0.00000000000e+00    
2147    3.90046038123e-03    9.86758476118e-03    1.51278993092e+00    0.00000000000e+00    
2148    3.90046105209e-03    9.31777900692e-03    1.51277265756e+00    0.00000000000e+00    
2149    3.90046172294e-03    7.32761973744e-03    1.51273024169e+00    0.00000000000e+00    
2150    3.90046232672e-03    3.24149275242e-03    1.51261974441e+00    0.00000000000e+00    
2151    3.90046280700e-03    -1.12718737664e-03   1.51244363002e+00    0.00000000000e+00    
2152    3.90046323925e-03    -5.42070759405e-03   1.51219378167e+00    0.00000000000e+00    
2153    3.90046367150e-03    -9.94922778686e-03   1.51184534918e+00    0.00000000000e+00    
2154    3.90046410375e-03    -1.48563087130e-02   1.51139526171e+00    0.00000000000e+00    
2155    3.90046453600e-03    -2.03474490305e-02   1.51084937503e+00    0.00000000000e+00    
2156    3.90046496826e-03    -2.58272491248e-02   1.51022553312e+00    0.00000000000e+00    
2157    3.90046503894e-03    -2.64202955761e-02   1.51011678519e+00    0.00000000000e+00    
2158    3.90046510962e-03    -2.67400221093e-02   1.51000735360e+00    0.00000000000e+00    
2159    3.90046525099e-03    -2.67827099471e-02   1.50978451300e+00    0.00000000000e+00    
2160    3.90046539236e-03    -2.66945046671e-02   1.50955768349e+00    0.00000000000e+00    
2161    3.90046553373e-03    -2.67696988165e-02   1.50932967261e+00    0.00000000000e+00    
2162    3.90046567510e-03    -2.70779434481e-02   1.50910345118e+00    0.00000000000e+00    
2163    3.90046595784e-03    -2.79233696178e-02   1.50866750838e+00    0.00000000000e+00    
2164    3.90046624058e-03    -2.82932457546e-02   1.50826742370e+00    0.00000000000e+00    
2165    3.90046652332e-03    -2.75415014014e-02   1.50791895880e+00    0.00000000000e+00    
2166    3.90046680606e-03    -2.57922435401e-02   1.50763342178e+00    0.00000000000e+00    
2167    3.90046708880e-03    -2.31946099654e-02   1.50741618683e+00    0.00000000000e+00    
2168    3.90046737154e-03    -1.83642173670e-02   1.50726336460e+00    0.00000000000e+00    
2169    3.90046765428e-03    -8.75058224851e-03   1.50716367941e+00    0.00000000000e+00    
2170    3.90046790874e-03    3.57301801429e-03    1.50710828705e+00    0.00000000000e+00    
2171    3.90046816321e-03    1.84193595129e-02    1.50707612143e+00    0.00000000000e+00    
2172    3.90046841767e-03    3.55283593667e-02    1.50706066215e+00    0.00000000000e+00    
2173    3.90046867214e-03    5.42537546178e-02    1.50705727767e+00    0.00000000000e+00    
2174    3.90046918107e-03    9.46564834859e-02    1.50707369621e+00    0.00000000000e+00    
2175    3.90047019893e-03    1.76325498207e-01    1.50715438793e+00    0.00000000000e+00    
2176    3.90047121679e-03    2.52630196768e-01    1.50726219067e+00    0.00000000000e+00    
2177    3.90047223465e-03    3.28536795891e-01    1.50737668362e+00    0.00000000000e+00    
2178    3.90047239130e-03    3.41380740514e-01    1.50739457089e+00    0.00000000000e+00    
2179    3.90047270459e-03    3.69538969982e-01    1.50743043465e+00    0.00000000000e+00    
2180    3.90047333118e-03    4.44239965043e-01    1.50750283779e+00    0.00000000000e+00    
2181    3.90047387016e-03    5.32787980850e-01    1.50756601092e+00    0.00000000000e+00    
2182    3.90047435333e-03    6.34333428602e-01    1.50762344951e+00    0.00000000000e+00    
2183    3.90047483649e-03    7.72404797756e-01    1.50768180599e+00    0.00000000000e+00    
2184    3.90047490587e-03    7.97636438791e-01    1.50769029253e+00    0.00000000000e+00    
2185    3.90047497525e-03    8.24017816528e-01    1.50769879630e+00    0.00000000000e+00    
2186    3.90047511401e-03    8.82425015728e-01    1.50771590820e+00    0.00000000000e+00    
2187    3.90047525277e-03    9.47938283456e-01    1.50773315995e+00    0.00000000000e+00    
2188    3.90047539153e-03    1.01956172476e+00    1.50775054497e+00    0.00000000000e+00    
2189    3.90047553030e-03    1.09599759618e+00    1.50776804937e+00    0.00000000000e+00    
2190    3.90047580782e-03    1.25771433142e+00    1.50780334958e+00    0.00000000000e+00    
2191    3.90047636286e-03    1.59266956947e+00    1.50787481448e+00    0.00000000000e+00    
2192    3.90047691790e-03    1.92261677367e+00    1.50794716110e+00    0.00000000000e+00    
2193    3.90047747294e-03    2.23950974746e+00    1.50802017629e+00    0.00000000000e+00    
2194    3.90047802798e-03    2.54484158264e+00    1.50809364759e+00    0.00000000000e+00    
2195    3.90047858302e-03    2.84041659319e+00    1.50816729475e+00    0.00000000000e+00    
2196    3.90047913807e-03    3.12745516240e+00    1.50824083012e+00    0.00000000000e+00    
2197    3.90047969311e-03    3.40677011782e+00    1.50831399066e+00    0.00000000000e+00    
2198    3.90048024815e-03    3.67888004621e+00    1.50838654104e+00    0.00000000000e+00    
2199    3.90048080319e-03    3.94414610389e+00    1.50845826997e+00    0.00000000000e+00    
2200    3.90048135823e-03    4.20280673793e+00    1.50852898509e+00    0.00000000000e+00    
2201    3.90048191327e-03    4.45504940962e+00    1.50859851080e+00    0.00000000000e+00    
2202    3.90048246832e-03    4.70100949149e+00    1.50866668776e+00    0.00000000000e+00    
2203    3.90048302336e-03    4.94081313580e+00    1.50873337373e+00    0.00000000000e+00    
2204    3.90048357840e-03    5.17456235558e+00    1.50879844479e+00    0.00000000000e+00    
2205    3.90048413344e-03    5.40236498723e+00    1.50886179658e+00    0.00000000000e+00    
2206    3.90048468848e-03    5.62431580242e+00    1.50892334501e+00    0.00000000000e+00    
2207    3.90048524353e-03    5.84052010590e+00    1.50898302656e+00    0.00000000000e+00    
2208    3.90048579857e-03    6.05107448857e+00    1.50904079776e+00    0.00000000000e+00    
2209    3.90048635361e-03    6.25608680909e+00    1.50909663439e+00    0.00000000000e+00    
2210    3.90048690865e-03    6.45565785716e+00    1.50915052997e+00    0.00000000000e+00    
2211    3.90048746369e-03    6.64989895260e+00    1.50920249427e+00    0.00000000000e+00    
2212    3.90048801873e-03    6.83891489142e+00    1.50925255127e+00    0.00000000000e+00    
2213    3.90048857378e-03    7.02281978189e+00    1.50930073744e+00    0.00000000000e+00    
2214    3.90048912882e-03    7.20172131368e+00    1.50934709967e+00    0.00000000000e+00    
2215    3.90048968386e-03    7.37573518888e+00    1.50939169360e+00    0.00000000000e+00    
2216    3.90049023890e-03    7.54497063790e+00    1.50943458173e+00    0.00000000000e+00    
2217    3.90049079394e-03    7.70954368140e+00    1.50947583206e+00    0.00000000000e+00    
2218    3.90049134898e-03    7.86956378167e+00    1.50951551651e+00    0.00000000000e+00    
2219    3.90049190403e-03    8.02514610615e+00    1.50955370983e+00    0.00000000000e+00    
2220    3.90049245907e-03    8.17639919865e+00    1.50959048838e+00    0.00000000000e+00    
2221    3.90049301411e-03    8.32343637543e+00    1.50962592938e+00    0.00000000000e+00    
2222    3.90049356915e-03    8.46636430723e+00    1.50966010995e+00    0.00000000000e+00    
2223    3.90049412419e-03    8.60529365212e+00    1.50969310667e+00    0.00000000000e+00    
2224    3.90049467923e-03    8.74032844974e+00    1.50972499485e+00    0.00000000000e+00    
2225    3.90049523428e-03    8.87157607587e+00    1.50975584828e+00    0.00000000000e+00    
2226    3.90049578932e-03    8.99913736145e+00    1.50978573876e+00    0.00000000000e+00    
2227    3.90049634436e-03    9.12311593942e+00    1.50981473595e+00    0.00000000000e+00    
2228    3.90049689940e-03    9.24360901190e+00    1.50984290711e+00    0.00000000000e+00    
2229    3.90049800948e-03    9.47457390491e+00    1.50989705610e+00    0.00000000000e+00    
2230    3.90049911957e-03    9.69273705467e+00    1.50994863778e+00    0.00000000000e+00    
2231    3.90050022965e-03    9.89882177327e+00    1.50999809650e+00    0.00000000000e+00    
2232    3.90050133973e-03    1.00935129077e+01    1.51004583397e+00    0.00000000000e+00    
2233    3.90050244982e-03    1.02774649576e+01    1.51009221023e+00    0.00000000000e+00    
2234    3.90050355990e-03    1.04512943436e+01    1.51013754513e+00    0.00000000000e+00    
2235    3.90050466998e-03    1.06155885697e+01    1.51018212092e+00    0.00000000000e+00    
2236    3.90050578007e-03    1.07708987277e+01    1.51022618527e+00    0.00000000000e+00    
2237    3.90050689015e-03    1.09177491930e+01    1.51026995516e+00    0.00000000000e+00    
2238    3.90050800023e-03    1.10566303086e+01    1.51031362061e+00    0.00000000000e+00    
2239    3.90050911032e-03    1.11880083521e+01    1.51035734878e+00    0.00000000000e+00    
2240    3.90051022040e-03    1.13123182839e+01    1.51040128727e+00    0.00000000000e+00    
2241    3.90051133049e-03    1.14299738226e+01    1.51044556740e+00    0.00000000000e+00    
2242    3.90051244057e-03    1.15413601821e+01    1.51049030651e+00    0.00000000000e+00    
2243    3.90051355065e-03    1.16468441398e+01    1.51053561019e+00    0.00000000000e+00    
2244    3.90051466074e-03    1.17467667246e+01    1.51058157373e+00    0.00000000000e+00    
2245    3.90051577082e-03    1.18414531983e+01    1.51062828362e+00    0.00000000000e+00    
2246    3.90051688090e-03    1.19312056778e+01    1.51067581833e+00    0.00000000000e+00    
2247    3.90051799099e-03    1.20163129722e+01    1.51072424938e+00    0.00000000000e+00    
2248    3.90051910107e-03    1.20970431330e+01    1.51077364167e+00    0.00000000000e+00    
2249    3.90052021115e-03    1.21736532424e+01    1.51082405420e+00    0.00000000000e+00    
2250    3.90052132124e-03    1.22463813346e+01    1.51087554016e+00    0.00000000000e+00    
2251    3.90052243132e-03    1.23154567207e+01    1.51092814727e+00    0.00000000000e+00    
2252    3.90052465149e-03    1.24435657441e+01    1.51103689981e+00    0.00000000000e+00    
2253    3.90052687165e-03    1.25594655603e+01    1.51115056243e+00    0.00000000000e+00    
2254    3.90052909182e-03    1.26645654375e+01    1.51126931788e+00    0.00000000000e+00    
2255    3.90053131199e-03    1.27601257932e+01    1.51139325682e+00    0.00000000000e+00    
2256    3.90053353215e-03    1.28472651069e+01    1.51152237694e+00    0.00000000000e+00    
2257    3.90053575232e-03    1.29269819075e+01    1.51165658786e+00    0.00000000000e+00    
2258    3.90053797249e-03    1.30001588639e+01    1.51179572172e+00    0.00000000000e+00    
2259    3.90054019265e-03    1.30675839200e+01    1.51193954719e+00    0.00000000000e+00    
2260    3.90054241282e-03    1.31299535004e+01    1.51208778634e+00    0.00000000000e+00    
2261    3.90054463299e-03    1.31878918725e+01    1.51224013091e+00    0.00000000000e+00    
2262    3.90054685315e-03    1.32419515123e+01    1.51239625765e+00    0.00000000000e+00    
2263    3.90054907332e-03    1.32926287916e+01    1.51255584061e+00    0.00000000000e+00    
2264    3.90055351365e-03    1.33856753587e+01    1.51288398022e+00    0.00000000000e+00    
2265    3.90055795399e-03    1.34697105636e+01    1.51322233808e+00    0.00000000000e+00    
2266    3.90056239432e-03    1.35468203491e+01    1.51356888821e+00    0.00000000000e+00    
2267    3.90056683466e-03    1.36183419316e+01    1.51392194127e+00    0.00000000000e+00    
2268    3.90057127499e-03    1.36850041351e+01    1.51428011934e+00    0.00000000000e+00    
2269    3.90057571532e-03    1.37471494399e+01    1.51464232050e+00    0.00000000000e+00    
2270    3.90058015566e-03    1.38049418750e+01    1.51500767412e+00    0.00000000000e+00    
2271    3.90058459599e-03    1.38585185183e+01    1.51537550444e+00    0.00000000000e+00    
2272    3.90058903632e-03    1.39080438969e+01    1.51574529422e+00    0.00000000000e+00    
2273    3.90059347666e-03    1.39537292372e+01    1.51611665524e+00    0.00000000000e+00    
2274    3.90060235732e-03    1.40346515246e+01    1.51686292468e+00    0.00000000000e+00    
2275    3.90061123799e-03    1.41031534536e+01    1.51761292231e+00    0.00000000000e+00    
2276    3.90062011866e-03    1.41611039506e+01    1.51836582634e+00    0.00000000000e+00    
2277    3.90062899933e-03    1.42101451649e+01    1.51912120993e+00    0.00000000000e+00    
2278    3.90063787999e-03    1.42516649467e+01    1.51987885442e+00    0.00000000000e+00    
2279    3.90064676066e-03    1.42868323856e+01    1.52063865050e+00    0.00000000000e+00    
2280    3.90065564133e-03    1.43166247015e+01    1.52140053968e+00    0.00000000000e+00    
2281    3.90067340266e-03    1.43635685851e+01    1.52293045764e+00    0.00000000000e+00    
2282    3.90070892533e-03    1.44226636759e+01    1.52601388149e+00    0.00000000000e+00    
2283    3.90074444800e-03    1.44525944329e+01    1.52912639805e+00    0.00000000000e+00    
2284    3.90077997067e-03    1.44680794015e+01    1.53226440541e+00    0.00000000000e+00    
2285    3.90081549334e-03    1.44765594002e+01    1.53542397076e+00    0.00000000000e+00    
2286    3.90085101601e-03    1.44817022476e+01    1.53860132527e+00    0.00000000000e+00    
2287    3.90088653868e-03    1.44852807677e+01    1.54179295742e+00    0.00000000000e+00    
2288    3.90092206134e-03    1.44881273642e+01    1.54499552748e+00    0.00000000000e+00    
2289    3.90095758401e-03    1.44906219865e+01    1.54820657835e+00    0.00000000000e+00    
2290    3.90099310668e-03    1.44929238721e+01    1.55142431179e+00    0.00000000000e+00    
2291    3.90102862935e-03    1.44951010772e+01    1.55464735358e+00    0.00000000000e+00    
2292    3.90109967469e-03    1.44991615856e+01    1.56110499974e+00    0.00000000000e+00    
2293    3.90117072003e-03    1.45028662754e+01    1.56757360189e+00    0.00000000000e+00    
2294    3.90124176537e-03    1.45062294190e+01    1.57404889300e+00    0.00000000000e+00    
2295    3.90131281070e-03    1.45092823303e+01    1.58052798678e+00    0.00000000000e+00    
2296    3.90138385604e-03    1.45120592587e+01    1.58700889370e+00    0.00000000000e+00    
2297    3.90145490138e-03    1.45145992881e+01    1.59349024073e+00    0.00000000000e+00    
2298    3.90152594672e-03    1.45169327261e+01    1.59997106579e+00    0.00000000000e+00    
2299    3.90166803739e-03    1.45211051185e+01    1.61292854098e+00    0.00000000000e+00    
2300    3.90195221874e-03    1.45279928106e+01    1.63881828081e+00    0.00000000000e+00    
2301    3.90223640010e-03    1.45334819540e+01    1.66466780251e+00    0.00000000000e+00    
2302    3.90252058145e-03    1.45380388446e+01    1.69047378149e+00    0.00000000000e+00    
2303    3.90308894415e-03    1.45454272536e+01    1.74195330675e+00    0.00000000000e+00    
2304    3.90365730685e-03    1.45512253208e+01    1.79325608025e+00    0.00000000000e+00    
2305    3.90479403226e-03    1.45601936878e+01    1.89533286998e+00    0.00000000000e+00    
2306    3.90593075767e-03    1.45669337250e+01    1.99670699521e+00    0.00000000000e+00    
2307    3.90820420848e-03    1.45770456664e+01    2.19736466373e+00    0.00000000000e+00    
2308    3.91275111011e-03    1.45906310579e+01    2.59044306807e+00    0.00000000000e+00    
2309    3.91729801173e-03    1.45997194824e+01    2.97274567789e+00    0.00000000000e+00    
2310    3.92184491336e-03    1.46066420106e+01    3.34455571143e+00    0.00000000000e+00    
2311    3.92639181498e-03    1.46122618649e+01    3.70615418639e+00    0.00000000000e+00    
2312    3.93093871661e-03    1.46170074601e+01    4.05781707582e+00    0.00000000000e+00    
2313    3.93548561823e-03    1.46211216437e+01    4.39981431284e+00    0.00000000000e+00    
2314    3.94003251986e-03    1.46247590042e+01    4.73240931610e+00    0.00000000000e+00    
2315    3.94457942148e-03    1.46280215880e+01    5.05585888607e+00    0.00000000000e+00    
2316    3.94912632311e-03    1.46309827314e+01    5.37041315959e+00    0.00000000000e+00    
2317    3.95367322474e-03    1.46336949968e+01    5.67631570087e+00    0.00000000000e+00    
2318    3.95822012636e-03    1.46361988992e+01    5.97380357680e+00    0.00000000000e+00    
2319    3.96276702799e-03    1.46385252144e+01    6.26310750159e+00    0.00000000000e+00    
2320    3.96731392961e-03    1.46406985657e+01    6.54445195326e+00    0.00000000000e+00    
2321    3.97186083124e-03    1.46427386966e+01    6.81805533222e+00    0.00000000000e+00    
2322    3.97640773286e-03    1.46446615400e+01    7.08413009195e+00    0.00000000000e+00    
2323    3.98095463449e-03    1.46464806941e+01    7.34288289800e+00    0.00000000000e+00    
2324    3.98550153612e-03    1.46482069001e+01    7.59451476189e+00    0.00000000000e+00    
2325    3.99004843774e-03    1.46498500891e+01    7.83922119538e+00    0.00000000000e+00    
2326    3.99459533937e-03    1.46514176848e+01    8.07719234247e+00    0.00000000000e+00    
2327    3.99914224099e-03    1.46529173140e+01    8.30861312685e+00    0.00000000000e+00    
2328    4.00000000000e-03    1.46531926737e+01    8.35154765292e+00    0.00000000000e+00    
2329    4.00000062500e-03    1.46531821518e+01    8.35157922130e+00    9.37499999507e-02    
2330    4.00000097120e-03    1.46531724443e+01    8.35159669130e+00    1.45680008551e-01    
2331    4.00000128278e-03    1.46531621036e+01    8.35161236683e+00    1.92417016305e-01    
2332    4.00000159436e-03    1.46531512874e+01    8.35162801295e+00    2.39154024058e-01    
2333    4.00000221752e-03    1.46531306932e+01    8.35165915494e+00    3.32628039565e-01    
2334    4.00000284068e-03    1.46531157211e+01    8.35169017132e+00    4.26102055072e-01    
2335    4.00000346384e-03    1.46531068857e+01    8.35172114665e+00    5.19576070579e-01    
2336    4.00000471016e-03    1.46530999309e+01    8.35178312100e+00    7.06524101593e-01    
2337    4.00000595648e-03    1.46531005003e+01    8.35184517160e+00    8.93472132607e-01    
2338    4.00000720280e-03    1.46531035801e+01    8.35190729367e+00    1.08042016362e+00    
2339    4.00000844912e-03    1.46531074060e+01    8.35196946104e+00    1.26736819464e+00    
2340    4.00000969544e-03    1.46531114409e+01    8.35203165602e+00    1.45431622565e+00    
2341    4.00001094176e-03    1.46531154666e+01    8.35209386851e+00    1.64126425666e+00    
2342    4.00001218808e-03    1.46531193836e+01    8.35215609202e+00    1.82821228768e+00    
2343    4.00001343440e-03    1.46531231555e+01    8.35221832334e+00    2.01516031869e+00    
2344    4.00001592704e-03    1.46531301709e+01    8.35234279891e+00    2.38905638072e+00    
2345    4.00001841968e-03    1.46531365625e+01    8.35246728630e+00    2.76295244275e+00    
2346    4.00002091232e-03    1.46531423549e+01    8.35259177823e+00    3.13684850478e+00    
2347    4.00002340496e-03    1.46531476567e+01    8.35271627204e+00    3.51074456680e+00    
2348    4.00002589760e-03    1.46531525422e+01    8.35284076551e+00    3.88464062883e+00    
2349    4.00002839024e-03    1.46531570822e+01    8.35296525777e+00    4.25853669086e+00    
2350    4.00003337553e-03    1.46531653444e+01    8.35321423539e+00    5.00632881505e+00    
2351    4.00003836081e-03    1.46531727378e+01    8.35346320404e+00    5.75412093923e+00    
2352    4.00004334609e-03    1.46531794386e+01    8.35371216159e+00    6.50191306342e+00    
2353    4.00004833137e-03    1.46531856252e+01    8.35396110941e+00    7.24970518761e+00    
2354    4.00005331665e-03    1.46531913563e+01    8.35421004759e+00    7.99749731179e+00    
2355    4.00005830193e-03    1.46531967224e+01    8.35445897708e+00    8.74528943598e+00    
2356    4.00006328721e-03    1.46532017587e+01    8.35470789818e+00    9.49308156016e+00    
2357    4.00006827249e-03    1.46532065177e+01    8.35495681148e+00    1.02408736844e+01    
2358    4.00007325777e-03    1.46532110612e+01    8.35520571722e+00    1.09886658085e+01    
2359    4.00007409497e-03    1.46532117714e+01    8.35524751659e+00    1.11142456273e+01    
2360    4.00007576937e-03    1.46532132883e+01    8.35533111368e+00    1.13654052650e+01    
2361    4.00007628175e-03    1.46532137840e+01    8.35535669500e+00    1.14422618021e+01    
2362    4.00007679412e-03    1.46532142839e+01    8.35538227610e+00    1.15191183393e+01    
2363    4.00007781888e-03    1.46532153598e+01    8.35543343803e+00    1.16728314136e+01    
2364    4.00007884363e-03    1.46532165673e+01    8.35548459984e+00    1.18265444879e+01    
2365    4.00007986838e-03    1.46532179604e+01    8.35553576142e+00    1.19802575622e+01    
2366    4.00008089314e-03    1.46532195977e+01    8.35558692305e+00    1.21339706365e+01    
2367    4.00008191789e-03    1.46532214826e+01    8.35563808488e+00    1.22876837108e+01    
2368    4.00008294265e-03    1.46532235791e+01    8.35568924713e+00    1.24413967851e+01    
2369    4.00008396740e-03    1.46532258117e+01    8.35574040989e+00    1.25951098594e+01    
2370    4.00008601691e-03    1.46532303450e+01    8.35584273692e+00    1.29025360080e+01    
2371    4.00008806641e-03    1.46532346501e+01    8.35594506559e+00    1.32099621566e+01    
2372    4.00009011592e-03    1.46532384890e+01    8.35604739528e+00    1.35173883052e+01    
2373    4.00009216543e-03    1.46532418028e+01    8.35614972532e+00    1.38248144538e+01    
2374    4.00009421494e-03    1.46532446257e+01    8.35625205516e+00    1.41322406024e+01    
2375    4.00009626445e-03    1.46532470118e+01    8.35635438434e+00    1.44396667510e+01    
2376    4.00009831395e-03    1.46532490195e+01    8.35645671249e+00    1.47470928996e+01    
2377    4.00010000000e-03    1.46532504240e+01    8.35654089275e+00    1.50000000000e+01    
2378    4.00010020495e-03    1.46532525047e+01    8.35655107201e+00    1.50000000000e+01    
2379    4.00010035414e-03    1.46532555663e+01    8.35655847828e+00    1.50000000000e+01    
2380    4.00010050333e-03    1.46532593652e+01    8.35656588604e+00    1.50000000000e+01    
2381    4.00010080170e-03    1.46532698575e+01    8.35658071934e+00    1.50000000000e+01    
2382    4.00010139846e-03    1.46532912127e+01    8.35661044453e+00    1.50000000000e+01    
2383    4.00010199521e-03    1.46533060216e+01    8.35664020689e+00    1.50000000000e+01    
2384    4.00010318872e-03    1.46533185759e+01    8.35669975214e+00    1.50000000000e+01    
2385    4.00010557573e-03    1.46533158089e+01    8.35681886570e+00    1.50000000000e+01    
2386    4.00010796275e-03    1.46533038746e+01    8.35693800454e+00    1.50000000000e+01    
2387    4.00011034976e-03    1.46532935140e+01    8.35705715627e+00    1.50000000000e+01    
2388    4.00011273678e-03    1.46532848018e+01    8.35717630629e+00    1.50000000000e+01    
2389    4.00011512379e-03    1.46532777704e+01    8.35729545106e+00    1.50000000000e+01    
2390    4.00011751081e-03    1.46532721294e+01    8.35741458985e+00    1.50000000000e+01    
2391    4.00011989782e-03    1.46532676469e+01    8.35753372234e+00    1.50000000000e+01    
2392    4.00012228484e-03    1.46532640806e+01    8.35765284902e+00    1.50000000000e+01    
2393    4.00012467185e-03    1.46532612623e+01    8.35777196999e+00    1.50000000000e+01    
2394    4.00012944588e-03    1.46532572512e+01    8.35801019718e+00    1.50000000000e+01    
2395    4.00013899394e-03    1.46532533489e+01    8.35848660045e+00    1.50000000000e+01    
2396    4.00014854200e-03    1.46532525613e+01    8.35896294608e+00    1.50000000000e+01    
2397    4.00015809006e-03    1.46532531932e+01    8.35943924552e+00    1.50000000000e+01    
2398    4.00017718618e-03    1.46532562616e+01    8.36039173247e+00    1.50000000000e+01    
2399    4.00019628230e-03    1.46532605535e+01    8.36134408465e+00    1.50000000000e+01    
2400    4.00021537842e-03    1.46532653950e+01    8.36229631284e+00    1.50000000000e+01    
2401    4.00023447454e-03    1.46532705903e+01    8.36324842123e+00    1.50000000000e+01    
2402    4.00027266678e-03    1.46532816368e+01    8.36515228827e+00    1.50000000000e+01    
2403    4.00031085902e-03    1.46532932807e+01    8.36705569488e+00    1.50000000000e+01    
2404    4.00034905126e-03    1.46533052547e+01    8.36895864671e+00    1.50000000000e+01    
2405    4.00038724349e-03    1.46533173346e+01    8.37086114703e+00    1.50000000000e+01    
2406    4.00039334069e-03    1.46533192753e+01    8.37116482425e+00    1.50000000000e+01    
2407    4.00039943789e-03    1.46533212233e+01    8.37146849572e+00    1.50000000000e+01    
2408    4.00041163228e-03    1.46533251083e+01    8.37207580442e+00    1.50000000000e+01    
2409    4.00042382668e-03    1.46533289391e+01    8.37268306781e+00    1.50000000000e+01    
2410    4.00044821547e-03    1.46533365115e+01    8.37389745955e+00    1.50000000000e+01    
2411    4.00047260426e-03    1.46533441057e+01    8.37511167046e+00    1.50000000000e+01    
2412    4.00052138184e-03    1.46533594485e+01    8.37753954425e+00    1.50000000000e+01    
2413    4.00057015942e-03    1.46533749472e+01    8.37996668423e+00    1.50000000000e+01    
2414    4.00061893700e-03    1.46533904461e+01    8.38239309050e+00    1.50000000000e+01    
2415    4.00066771459e-03    1.46534059637e+01    8.38481876430e+00    1.50000000000e+01    
2416    4.00076526975e-03    1.46534369628e+01    8.38966791915e+00    1.50000000000e+01    
2417    4.00096038007e-03    1.46534988818e+01    8.39935748599e+00    1.50000000000e+01    
2418    4.00135060072e-03    1.46536224289e+01    8.41870178582e+00    1.50000000000e+01    
2419    4.00174082137e-03    1.46537455568e+01    8.43799977444e+00    1.50000000000e+01    
2420    4.00213104202e-03    1.46538682492e+01    8.45725157490e+00    1.50000000000e+01    
2421    4.00252126267e-03    1.46539905057e+01    8.47645729643e+00    1.50000000000e+01    
2422    4.00330170397e-03    1.46542337444e+01    8.51473100386e+00    1.50000000000e+01    
2423    4.00408214527e-03    1.46544752860e+01    8.55282172031e+00    1.50000000000e+01    
2424    4.00486258657e-03    1.46547151706e+01    8.59073033313e+00    1.50000000000e+01    
2425    4.00564302787e-03    1.46549534038e+01    8.62845771095e+00    1.50000000000e+01    
2426    4.00720391047e-03    1.46554250602e+01    8.70337265998e+00    1.50000000000e+01    
2427    4.00876479307e-03    1.46558904124e+01    8.77757300429e+00    1.50000000000e+01    
2428    4.01032567567e-03    1.46563496504e+01    8.85106555058e+00    1.50000000000e+01    
2429    4.01344744087e-03    1.46572504890e+01    8.99595741060e+00    1.50000000000e+01    
2430    4.01656920607e-03    1.46581287623e+01    9.13809792479e+00    1.50000000000e+01    
2431    4.02281273647e-03    1.46598226364e+01    9.41435710390e+00    1.50000000000e+01    
2432    4.02905626687e-03    1.46614389721e+01    9.68022111516e+00    1.50000000000e+01    
2433    4.03529979727e-03    1.46629848740e+01    9.93607935006e+00    1.50000000000e+01    
2434    4.04154332767e-03    1.46644665629e+01    1.01823060103e+01    1.50000000000e+01    
2435    4.04778685806e-03    1.46658893968e+01    1.04192586166e+01    1.50000000000e+01    
2436    4.05403038846e-03    1.46672581390e+01    1.06472514698e+01    1.50000000000e+01    
2437    4.05586370105e-03    1.46676481784e+01    1.07121500347e+01    1.50000000000e+01    
2438    4.05670342507e-03    1.46678259485e+01    1.07417149591e+01    1.50000000000e+01    
2439    4.05754314909e-03    1.46680032838e+01    1.07711980664e+01    1.50000000000e+01    
2440    4.05922259712e-03    1.46683554141e+01    1.08296706685e+01    1.50000000000e+01    
2441    4.06062190002e-03    1.46686461975e+01    1.08778826187e+01    1.50000000000e+01    
2442    4.06187349975e-03    1.46689043466e+01    1.09206155957e+01    1.50000000000e+01    
2443    4.06312509949e-03    1.46691606643e+01    1.09629874109e+01    1.50000000000e+01    
2444    4.06437669922e-03    1.46694152038e+01    1.10050084864e+01    1.50000000000e+01    
2445    4.06562829895e-03    1.46696679710e+01    1.10466907186e+01    1.50000000000e+01    
2446    4.06625409882e-03    1.46697934976e+01    1.10673801198e+01    1.50000000000e+01    
2447    4.06650674727e-03    1.46698441122e+01    1.10757276922e+01    1.50000000000e+01    
2448    4.06675939573e-03    1.46698946974e+01    1.10840745036e+01    1.50000000000e+01    
2449    4.06726469264e-03    1.46699956452e+01    1.11007523154e+01    1.50000000000e+01    
2450    4.06776998955e-03    1.46700962829e+01    1.11173874736e+01    1.50000000000e+01    
2451    4.06878058338e-03    1.46702967513e+01    1.11504952585e+01    1.50000000000e+01    
2452    4.06964675484e-03    1.46704676956e+01    1.11787024574e+01    1.50000000000e+01    
2453    4.07137909776e-03    1.46708072111e+01    1.12346515037e+01    1.50000000000e+01    
2454    4.07484378359e-03    1.46714769687e+01    1.13447268204e+01    1.50000000000e+01    
2455    4.07559873621e-03    1.46716210087e+01    1.13683403438e+01    1.50000000000e+01    
2456    4.07595309338e-03    1.46716884894e+01    1.13793991503e+01    1.50000000000e+01    
