Index        TIME          {V(3)+1.0}       {V(4)+1.0}       {V(5)+1.0}       {V(7)+1.0}       {V(8)+1.0}       {V(9)+1.0}       {V(10)+1.0}      {V(11)+1.0}
494     1.00335346e-07   1.00000000e+00   6.96344014e+00   8.86959434e+00   9.85384760e-01   1.09997449e+01   9.99998773e-01   1.09999971e+01   1.00000003e+00   
495     1.00370646e-07   1.00000000e+00   6.99527473e+00   8.82722430e+00   9.85302158e-01   1.09997452e+01   9.99998818e-01   1.09999971e+01   1.00000003e+00   
496     1.00441245e-07   1.00000000e+00   7.05839644e+00   8.73990003e+00   9.85262339e-01   1.09997490e+01   9.99998957e-01   1.09999971e+01   1.00000003e+00   
497     1.00511845e-07   1.00000000e+00   7.12081289e+00   8.65012243e+00   9.85373964e-01   1.09997566e+01   9.99999152e-01   1.09999972e+01   1.00000002e+00   
498     1.00582444e-07   1.00000000e+00   7.18252116e+00   8.55790189e+00   9.85661972e-01   1.09997687e+01   9.99999409e-01   1.09999973e+01   1.00000002e+00   
499     1.00723642e-07   1.00000000e+00   7.30426661e+00   8.36785632e+00   9.86757278e-01   1.09998058e+01   1.00000010e+00   1.09999974e+01   1.00000002e+00   
500     1.00794645e-07   1.00000000e+00   7.36417190e+00   8.26789208e+00   9.87744447e-01   1.09998352e+01   1.00000058e+00   1.09999975e+01   1.00000002e+00   
501     1.00865647e-07   1.00000000e+00   7.42335752e+00   8.16558478e+00   9.89023624e-01   1.09998716e+01   1.00000116e+00   1.09999975e+01   1.00000002e+00   
502     1.00936650e-07   1.00000000e+00   7.48182357e+00   8.06096729e+00   9.90626648e-01   1.09999158e+01   1.00000182e+00   1.09999976e+01   1.00000002e+00   
503     1.01078654e-07   1.00000000e+00   7.59706745e+00   7.84644762e+00   9.94726633e-01   1.10000253e+01   1.00000340e+00   1.09999977e+01   1.00000002e+00   
504     1.01172856e-07   1.00000000e+00   7.67205504e+00   7.69959595e+00   9.98272041e-01   1.10001174e+01   1.00000468e+00   1.09999978e+01   1.00000002e+00   
505     1.01238316e-07   1.00000000e+00   7.72343307e+00   7.59531755e+00   1.00119105e+00   1.10001920e+01   1.00000569e+00   1.09999979e+01   1.00000002e+00   
506     1.01303775e-07   1.00000000e+00   7.77420252e+00   7.48920462e+00   1.00453098e+00   1.10002764e+01   1.00000680e+00   1.09999980e+01   1.00000002e+00   
507     1.01362688e-07   1.00000000e+00   7.81937470e+00   7.39215260e+00   1.00792286e+00   1.10003613e+01   1.00000790e+00   1.09999980e+01   1.00000002e+00   
508     1.01480514e-07   1.00000000e+00   7.90824541e+00   7.19374854e+00   1.01593916e+00   1.10005590e+01   1.00001039e+00   1.09999981e+01   1.00000002e+00   
509     1.01586558e-07   1.00000000e+00   7.98655543e+00   7.01036687e+00   1.02460430e+00   1.10007696e+01   1.00001296e+00   1.09999983e+01   1.00000002e+00   
510     1.01798645e-07   1.00000000e+00   8.13847137e+00   6.63054060e+00   1.04601287e+00   1.10012781e+01   1.00001879e+00   1.09999985e+01   1.00000002e+00   
511     1.02010733e-07   1.00000000e+00   8.28418126e+00   6.23390272e+00   1.07350414e+00   1.10019144e+01   1.00002561e+00   1.09999988e+01   1.00000003e+00   
512     1.02222820e-07   1.00000000e+00   8.42378888e+00   5.82136008e+00   1.10805741e+00   1.10026969e+01   1.00003353e+00   1.09999991e+01   1.00000003e+00   
513     1.02434908e-07   1.00000000e+00   8.55615929e+00   5.39831473e+00   1.15089002e+00   1.10036491e+01   1.00004273e+00   1.09999993e+01   1.00000003e+00   
514     1.02633141e-07   1.00000000e+00   8.67269866e+00   5.00152410e+00   1.19972847e+00   1.10047188e+01   1.00005271e+00   1.09999996e+01   1.00000003e+00   
515     1.02831374e-07   1.00000000e+00   8.78084399e+00   4.61302231e+00   1.26303149e+00   1.10060751e+01   1.00006465e+00   1.10000000e+01   1.00000003e+00   
516     1.02972947e-07   1.00000000e+00   8.85525010e+00   4.34339105e+00   1.31419564e+00   1.10071612e+01   1.00007400e+00   1.10000002e+01   1.00000003e+00   
517     1.03114519e-07   1.00000000e+00   8.92714627e+00   4.08328865e+00   1.37176807e+00   1.10083728e+01   1.00008421e+00   1.10000005e+01   1.00000003e+00   
518     1.03214077e-07   1.00000000e+00   8.97649885e+00   3.90580414e+00   1.41572360e+00   1.10092932e+01   1.00009188e+00   1.10000006e+01   1.00000003e+00   
519     1.03266772e-07   1.00000000e+00   9.00228627e+00   3.81349876e+00   1.44001544e+00   1.10098007e+01   1.00009609e+00   1.10000007e+01   1.00000003e+00   
520     1.03319467e-07   1.00000000e+00   9.02776329e+00   3.72286600e+00   1.46532079e+00   1.10103280e+01   1.00010043e+00   1.10000009e+01   1.00000003e+00   
521     1.03363273e-07   1.00000000e+00   9.04873023e+00   3.64871282e+00   1.48708152e+00   1.10107806e+01   1.00010414e+00   1.10000009e+01   1.00000003e+00   
522     1.03407079e-07   1.00000000e+00   9.06949034e+00   3.57577364e+00   1.50958238e+00   1.10112477e+01   1.00010794e+00   1.10000010e+01   1.00000003e+00   
523     1.03494691e-07   1.00000000e+00   9.11022305e+00   3.43481797e+00   1.55758676e+00   1.10122397e+01   1.00011592e+00   1.10000012e+01   1.00000003e+00   
524     1.03582303e-07   1.00000000e+00   9.15017301e+00   3.29888292e+00   1.60882707e+00   1.10132944e+01   1.00012431e+00   1.10000014e+01   1.00000004e+00   
525     1.03655809e-07   1.00000000e+00   9.18314853e+00   3.18836265e+00   1.65430220e+00   1.10142282e+01   1.00013170e+00   1.10000016e+01   1.00000004e+00   
526     1.03729315e-07   1.00000000e+00   9.21559586e+00   3.08127687e+00   1.70248416e+00   1.10152159e+01   1.00013949e+00   1.10000017e+01   1.00000004e+00   
527     1.03802821e-07   1.00000000e+00   9.24752248e+00   2.97740614e+00   1.75371373e+00   1.10162655e+01   1.00014781e+00   1.10000019e+01   1.00000004e+00   
528     1.03905325e-07   1.00000000e+00   9.29107607e+00   2.83949683e+00   1.83017197e+00   1.10178112e+01   1.00015971e+00   1.10000022e+01   1.00000004e+00   
529     1.03988741e-07   1.00000000e+00   9.32589005e+00   2.73227117e+00   1.89513092e+00   1.10190728e+01   1.00016875e+00   1.10000024e+01   1.00000004e+00   
530     1.04063815e-07   1.00000000e+00   9.35672431e+00   2.63978609e+00   1.95567209e+00   1.10201792e+01   1.00017587e+00   1.10000025e+01   1.00000004e+00   
531     1.04131382e-07   1.00000000e+00   9.38407809e+00   2.55977186e+00   2.01174246e+00   1.10211268e+01   1.00018108e+00   1.10000026e+01   1.00000004e+00   
532     1.04185307e-07   1.00000000e+00   9.40566350e+00   2.49794905e+00   2.05745158e+00   1.10218384e+01   1.00018428e+00   1.10000026e+01   1.00000004e+00   
533     1.04226603e-07   1.00000000e+00   9.42205569e+00   2.45178972e+00   2.09299700e+00   1.10223506e+01   1.00018608e+00   1.10000027e+01   1.00000004e+00   
534     1.04267899e-07   1.00000000e+00   9.43831292e+00   2.40679962e+00   2.12906206e+00   1.10228240e+01   1.00018714e+00   1.10000027e+01   1.00000004e+00   
535     1.04309195e-07   1.00000000e+00   9.45443610e+00   2.36296430e+00   2.16562727e+00   1.10232524e+01   1.00018739e+00   1.10000026e+01   1.00000003e+00   
536     1.04391787e-07   1.00000000e+00   9.48637458e+00   2.27796371e+00   2.23986675e+00   1.10239799e+01   1.00018567e+00   1.10000025e+01   1.00000003e+00   
537     1.04474379e-07   1.00000000e+00   9.51781605e+00   2.19720371e+00   2.31582089e+00   1.10244704e+01   1.00018006e+00   1.10000023e+01   1.00000002e+00   
538     1.04639563e-07   1.00000000e+00   9.57915068e+00   2.04839945e+00   2.47249514e+00   1.10244414e+01   1.00015367e+00   1.10000015e+01   1.00000001e+00   
539     1.04788229e-07   1.00000000e+00   9.63260831e+00   1.92833112e+00   2.61846018e+00   1.10230333e+01   1.00011038e+00   1.10000004e+01   9.99999983e-01   
540     1.04936894e-07   1.00000000e+00   9.68438131e+00   1.82051416e+00   2.76850257e+00   1.10199655e+01   1.00004528e+00   1.09999987e+01   9.99999954e-01   
541     1.05085560e-07   1.00000000e+00   9.73433809e+00   1.72399573e+00   2.92208567e+00   1.10148871e+01   9.99955404e-01   1.09999964e+01   9.99999919e-01   
542     1.05234226e-07   1.00000000e+00   9.78242745e+00   1.63779761e+00   3.07878591e+00   1.10074369e+01   9.99838020e-01   1.09999935e+01   9.99999877e-01   
543     1.05283781e-07   1.00000000e+00   9.79805288e+00   1.61122841e+00   3.13166058e+00   1.10043737e+01   9.99792407e-01   1.09999924e+01   9.99999861e-01   
544     1.05333336e-07   1.00000000e+00   9.81347992e+00   1.58569459e+00   3.18483751e+00   1.10010018e+01   9.99743418e-01   1.09999912e+01   9.99999845e-01   
545     1.05382891e-07   1.00000000e+00   9.82871084e+00   1.56116829e+00   3.23830568e+00   1.09973098e+01   9.99690974e-01   1.09999899e+01   9.99999828e-01   
546     1.05427491e-07   1.00000000e+00   9.84225387e+00   1.53990943e+00   3.28665822e+00   1.09936898e+01   9.99640682e-01   1.09999887e+01   9.99999812e-01   
547     1.05472091e-07   1.00000000e+00   9.85564234e+00   1.51940535e+00   3.33522288e+00   1.09897820e+01   9.99587412e-01   1.09999874e+01   9.99999796e-01   
548     1.05516690e-07   1.00000000e+00   9.86887807e+00   1.49963149e+00   3.38399006e+00   1.09855756e+01   9.99531092e-01   1.09999861e+01   9.99999779e-01   
549     1.05546795e-07   1.00000000e+00   9.87769661e+00   1.48683648e+00   3.41705765e+00   1.09824884e+01   9.99490620e-01   1.09999851e+01   9.99999767e-01   
550     1.05607005e-07   1.00000000e+00   9.89507159e+00   1.46244608e+00   3.48351509e+00   1.09757207e+01   9.99404041e-01   1.09999831e+01   9.99999743e-01   
551     1.05667214e-07   1.00000000e+00   9.91218117e+00   1.43923504e+00   3.55024532e+00   1.09683330e+01   9.99311686e-01   1.09999810e+01   9.99999718e-01   
552     1.05727424e-07   1.00000000e+00   9.92902985e+00   1.41719118e+00   3.61717506e+00   1.09602988e+01   9.99213412e-01   1.09999787e+01   9.99999692e-01   
553     1.05787633e-07   1.00000000e+00   9.94562168e+00   1.39627941e+00   3.68426417e+00   1.09515926e+01   9.99109103e-01   1.09999763e+01   9.99999665e-01   
554     1.05847843e-07   1.00000000e+00   9.96204412e+00   1.37613665e+00   3.75142452e+00   1.09424195e+01   9.99000593e-01   1.09999739e+01   9.99999638e-01   
555     1.05924355e-07   1.00000000e+00   9.98244783e+00   1.35261046e+00   3.83701519e+00   1.09292983e+01   9.98850071e-01   1.09999705e+01   9.99999602e-01   
556     1.05992107e-07   1.00000000e+00   1.00002343e+01   1.33300728e+00   3.91288669e+00   1.09167243e+01   9.98708776e-01   1.09999674e+01   9.99999570e-01   
557     1.06127612e-07   1.00000000e+00   1.00347051e+01   1.29808229e+00   4.06477337e+00   1.08875792e+01   9.98394863e-01   1.09999605e+01   9.99999503e-01   
558     1.06247238e-07   1.00000000e+00   1.00642943e+01   1.27034438e+00   4.19872647e+00   1.08585296e+01   9.98092393e-01   1.09999540e+01   9.99999443e-01   
559     1.06366863e-07   1.00000000e+00   1.00930579e+01   1.24538024e+00   4.33238634e+00   1.08259805e+01   9.97764087e-01   1.09999470e+01   9.99999381e-01   
560     1.06486488e-07   1.00000000e+00   1.01210127e+01   1.22291638e+00   4.46559487e+00   1.07897561e+01   9.97409521e-01   1.09999396e+01   9.99999319e-01   
561     1.06725739e-07   1.00000000e+00   1.01750862e+01   1.18318894e+00   4.73034487e+00   1.07079579e+01   9.96634085e-01   1.09999236e+01   9.99999190e-01   
562     1.06906299e-07   1.00000000e+00   1.02131914e+01   1.15985870e+00   4.92741306e+00   1.06317940e+01   9.95955140e-01   1.09999100e+01   9.99999092e-01   
563     1.07086859e-07   1.00000000e+00   1.02496512e+01   1.13990767e+00   5.12205335e+00   1.05455492e+01   9.95215662e-01   1.09998956e+01   9.99998996e-01   
564     1.07267419e-07   1.00000000e+00   1.02845241e+01   1.12284761e+00   5.31394753e+00   1.04492936e+01   9.94423306e-01   1.09998805e+01   9.99998905e-01   
565     1.07628540e-07   1.00000000e+00   1.03507398e+01   1.09434130e+00   5.69024100e+00   1.02342023e+01   9.92740075e-01   1.09998496e+01   9.99998743e-01   
566     1.07854409e-07   1.00000000e+00   1.03883629e+01   1.08167795e+00   5.91704404e+00   1.00737410e+01   9.91575703e-01   1.09998293e+01   9.99998661e-01   
567     1.08080277e-07   1.00000000e+00   1.04239004e+01   1.07121063e+00   6.13812899e+00   9.89612995e+00   9.90329371e-01   1.09998083e+01   9.99998582e-01   
568     1.08306146e-07   1.00000000e+00   1.04574555e+01   1.06254663e+00   6.35330855e+00   9.69838565e+00   9.88960827e-01   1.09997854e+01   9.99998490e-01   
569     1.08757884e-07   1.00000000e+00   1.05202395e+01   1.04857514e+00   6.77075718e+00   9.25021536e+00   9.85969530e-01   1.09997366e+01   9.99998297e-01   
570     1.09016526e-07   1.00000000e+00   1.05521813e+01   1.04320761e+00   6.99862659e+00   8.94284648e+00   9.84839125e-01   1.09997261e+01   9.99998509e-01   
571     1.09164741e-07   1.00000000e+00   1.05697886e+01   1.04052509e+00   7.12827075e+00   8.75403935e+00   9.84666216e-01   1.09997324e+01   9.99998831e-01   
572     1.09312957e-07   1.00000000e+00   1.05867229e+01   1.03814506e+00   7.25543162e+00   8.55411249e+00   9.85228689e-01   1.09997572e+01   9.99999436e-01   
573     1.09435102e-07   1.00000000e+00   1.06002350e+01   1.03636163e+00   7.35815033e+00   8.38233527e+00   9.86359520e-01   1.09997941e+01   1.00000018e+00   
574     1.09545034e-07   1.00000000e+00   1.06120460e+01   1.03488489e+00   7.44891208e+00   8.22217234e+00   9.88037292e-01   1.09998433e+01   1.00000106e+00   
575     1.09639694e-07   1.00000000e+00   1.06219630e+01   1.03370019e+00   7.52581406e+00   8.08020953e+00   9.90054894e-01   1.09998994e+01   1.00000201e+00   
576     1.09721446e-07   1.00000000e+00   1.06303425e+01   1.03273674e+00   7.59129427e+00   7.95463730e+00   9.92281347e-01   1.09999594e+01   1.00000298e+00   
577     1.09765158e-07   1.00000000e+00   1.06347706e+01   1.03223875e+00   7.62603721e+00   7.88665473e+00   9.93622945e-01   1.09999951e+01   1.00000355e+00   
578     1.09785052e-07   1.00000000e+00   1.06367750e+01   1.03201566e+00   7.64179334e+00   7.85554177e+00   9.94266229e-01   1.10000121e+01   1.00000382e+00   
579     1.09804946e-07   1.00000000e+00   1.06387688e+01   1.03179578e+00   7.65749390e+00   7.82425614e+00   9.94943012e-01   1.10000299e+01   1.00000409e+00   
580     1.09824840e-07   1.00000000e+00   1.06407518e+01   1.03157901e+00   7.67313894e+00   7.79279859e+00   9.95654104e-01   1.10000485e+01   1.00000438e+00   
581     1.09864627e-07   1.00000000e+00   1.06446932e+01   1.03115284e+00   7.70429917e+00   7.72948489e+00   9.97159853e-01   1.10000876e+01   1.00000498e+00   
582     1.09904415e-07   1.00000000e+00   1.06485946e+01   1.03073797e+00   7.73524951e+00   7.66552869e+00   9.98804427e-01   1.10001301e+01   1.00000563e+00   
583     1.09944202e-07   1.00000000e+00   1.06524550e+01   1.03033431e+00   7.76598200e+00   7.60090996e+00   1.00059943e+00   1.10001760e+01   1.00000631e+00   
584     1.09983990e-07   1.00000000e+00   1.06562742e+01   1.02994156e+00   7.79649412e+00   7.53562600e+00   1.00255344e+00   1.10002257e+01   1.00000705e+00   
585     1.10010515e-07   1.00000000e+00   1.06587976e+01   1.02968560e+00   7.81671311e+00   7.49173612e+00   1.00394779e+00   1.10002609e+01   1.00000756e+00   
586     1.10037040e-07   1.00000000e+00   1.06613030e+01   1.02943420e+00   7.83683418e+00   7.44755406e+00   1.00541783e+00   1.10002979e+01   1.00000809e+00   
587     1.10063565e-07   1.00000000e+00   1.06637904e+01   1.02918725e+00   7.85685731e+00   7.40308121e+00   1.00696555e+00   1.10003366e+01   1.00000865e+00   
588     1.10090090e-07   1.00000000e+00   1.06662599e+01   1.02894463e+00   7.87678215e+00   7.35831848e+00   1.00859437e+00   1.10003773e+01   1.00000923e+00   
589     1.10116615e-07   1.00000000e+00   1.06687116e+01   1.02870622e+00   7.89660873e+00   7.31326727e+00   1.01030623e+00   1.10004198e+01   1.00000983e+00   
590     1.10143140e-07   1.00000000e+00   1.06711456e+01   1.02847192e+00   7.91633693e+00   7.26792885e+00   1.01210352e+00   1.10004643e+01   1.00001045e+00   
591     1.10196191e-07   1.00000000e+00   1.06759613e+01   1.02801522e+00   7.95550103e+00   7.17640435e+00   1.01595117e+00   1.10005590e+01   1.00001176e+00   
592     1.10249241e-07   1.00000000e+00   1.06807080e+01   1.02757366e+00   7.99427527e+00   7.08375951e+00   1.02015006e+00   1.10006617e+01   1.00001315e+00   
593     1.10302291e-07   1.00000000e+00   1.06853866e+01   1.02714634e+00   8.03266078e+00   6.99000976e+00   1.02471163e+00   1.10007724e+01   1.00001463e+00   
594     1.10350036e-07   1.00000000e+00   1.06895398e+01   1.02677349e+00   8.06687532e+00   6.90469939e+00   1.02910621e+00   1.10008784e+01   1.00001601e+00   
595     1.10397781e-07   1.00000000e+00   1.06936391e+01   1.02641107e+00   8.10077587e+00   6.81851460e+00   1.03378570e+00   1.10009906e+01   1.00001745e+00   
596     1.10445526e-07   1.00000000e+00   1.06976853e+01   1.02605849e+00   8.13436303e+00   6.73146581e+00   1.03875143e+00   1.10011089e+01   1.00001894e+00   
597     1.10493271e-07   1.00000000e+00   1.07016790e+01   1.02571555e+00   8.16763903e+00   6.64356241e+00   1.04402094e+00   1.10012337e+01   1.00002048e+00   
598     1.10541016e-07   1.00000000e+00   1.07056209e+01   1.02538161e+00   8.20060422e+00   6.55481496e+00   1.04959298e+00   1.10013648e+01   1.00002207e+00   
599     1.10588762e-07   1.00000000e+00   1.07095116e+01   1.02505616e+00   8.23325953e+00   6.46523367e+00   1.05547221e+00   1.10015023e+01   1.00002370e+00   
600     1.10636507e-07   1.00000000e+00   1.07133518e+01   1.02473906e+00   8.26560674e+00   6.37483102e+00   1.06168557e+00   1.10016468e+01   1.00002540e+00   
601     1.10684252e-07   1.00000000e+00   1.07171421e+01   1.02442975e+00   8.29764666e+00   6.28361689e+00   1.06823452e+00   1.10017984e+01   1.00002714e+00   
602     1.10731997e-07   1.00000000e+00   1.07208832e+01   1.02412781e+00   8.32938042e+00   6.19160197e+00   1.07512850e+00   1.10019570e+01   1.00002894e+00   
603     1.10779742e-07   1.00000000e+00   1.07245756e+01   1.02383310e+00   8.36080965e+00   6.09879733e+00   1.08239095e+00   1.10021234e+01   1.00003080e+00   
604     1.10827487e-07   1.00000000e+00   1.07282200e+01   1.02354515e+00   8.39193539e+00   6.00521362e+00   1.09002928e+00   1.10022974e+01   1.00003272e+00   
605     1.10875232e-07   1.00000000e+00   1.07318170e+01   1.02326360e+00   8.42275888e+00   5.91086161e+00   1.09805594e+00   1.10024796e+01   1.00003471e+00   
606     1.10970722e-07   1.00000000e+00   1.07388706e+01   1.02271450e+00   8.48326655e+00   5.72075728e+00   1.11536061e+00   1.10028695e+01   1.00003887e+00   
607     1.11066213e-07   1.00000000e+00   1.07457413e+01   1.02218101e+00   8.54222374e+00   5.52900129e+00   1.13442273e+00   1.10032955e+01   1.00004333e+00   
608     1.11161703e-07   1.00000000e+00   1.07524337e+01   1.02165798e+00   8.59949782e+00   5.33619673e+00   1.15536373e+00   1.10037599e+01   1.00004809e+00   
609     1.11239766e-07   1.00000000e+00   1.07577753e+01   1.02124176e+00   8.64527650e+00   5.17856080e+00   1.17401878e+00   1.10041710e+01   1.00005224e+00   
610     1.11317829e-07   1.00000000e+00   1.07630032e+01   1.02083203e+00   8.69000978e+00   5.02122911e+00   1.19412128e+00   1.10046117e+01   1.00005663e+00   
611     1.11395893e-07   1.00000000e+00   1.07681201e+01   1.02042739e+00   8.73368449e+00   4.86459830e+00   1.21574850e+00   1.10050834e+01   1.00006128e+00   
612     1.11630082e-07   1.00000000e+00   1.07828384e+01   1.01927119e+00   8.85981371e+00   4.40701466e+00   1.29121518e+00   1.10067120e+01   1.00007692e+00   
613     1.11864272e-07   1.00000000e+00   1.07966382e+01   1.01819458e+00   8.97882524e+00   3.97214759e+00   1.38375621e+00   1.10086819e+01   1.00009516e+00   
614     1.11955229e-07   1.00000000e+00   1.08016922e+01   1.01780381e+00   9.02283897e+00   3.81231750e+00   1.42589333e+00   1.10095691e+01   1.00010311e+00   
615     1.12004338e-07   1.00000000e+00   1.08043844e+01   1.01759621e+00   9.04632428e+00   3.72750974e+00   1.44954379e+00   1.10100657e+01   1.00010752e+00   
616     1.12048536e-07   1.00000000e+00   1.08067780e+01   1.01741205e+00   9.06724841e+00   3.65240940e+00   1.47155494e+00   1.10105268e+01   1.00011158e+00   
617     1.12092734e-07   1.00000000e+00   1.08091426e+01   1.01723051e+00   9.08796482e+00   3.57855958e+00   1.49430905e+00   1.10110022e+01   1.00011574e+00   
618     1.12181130e-07   1.00000000e+00   1.08137587e+01   1.01687740e+00   9.12860715e+00   3.43592807e+00   1.54283273e+00   1.10120107e+01   1.00012439e+00   
619     1.12269526e-07   1.00000000e+00   1.08182644e+01   1.01653407e+00   9.16846387e+00   3.29846713e+00   1.59460541e+00   1.10130816e+01   1.00013345e+00   
620     1.12340883e-07   1.00000000e+00   1.08218309e+01   1.01626318e+00   9.20013360e+00   3.19086948e+00   1.63871060e+00   1.10139913e+01   1.00014108e+00   
621     1.12412241e-07   1.00000000e+00   1.08253281e+01   1.01599827e+00   9.23131239e+00   3.08656464e+00   1.68531517e+00   1.10149503e+01   1.00014910e+00   
622     1.12483599e-07   1.00000000e+00   1.08287574e+01   1.01573907e+00   9.26200666e+00   2.98532718e+00   1.73475777e+00   1.10159667e+01   1.00015763e+00   
623     1.12612043e-07   1.00000000e+00   1.08347172e+01   1.01528981e+00   9.31576962e+00   2.81404817e+00   1.83147262e+00   1.10179234e+01   1.00017337e+00   
624     1.12696363e-07   1.00000000e+00   1.08385401e+01   1.01500261e+00   9.35042734e+00   2.70668099e+00   1.89778357e+00   1.10192105e+01   1.00018289e+00   
625     1.12780682e-07   1.00000000e+00   1.08422752e+01   1.01472261e+00   9.38447045e+00   2.60437579e+00   1.96665533e+00   1.10204546e+01   1.00019079e+00   
626     1.12843282e-07   1.00000000e+00   1.08450008e+01   1.01451882e+00   9.40941575e+00   2.53119778e+00   2.01911967e+00   1.10213326e+01   1.00019539e+00   
627     1.12891539e-07   1.00000000e+00   1.08470740e+01   1.01436422e+00   9.42845959e+00   2.47641898e+00   2.06032039e+00   1.10219720e+01   1.00019803e+00   
628     1.12939797e-07   1.00000000e+00   1.08491198e+01   1.01421203e+00   9.44732102e+00   2.42324966e+00   2.10224290e+00   1.10225645e+01   1.00019961e+00   
629     1.12988055e-07   1.00000000e+00   1.08511384e+01   1.01406218e+00   9.46600137e+00   2.37166696e+00   2.14485572e+00   1.10231004e+01   1.00020000e+00   
630     1.13084570e-07   1.00000000e+00   1.08551134e+01   1.01376803e+00   9.50294687e+00   2.27216234e+00   2.23159770e+00   1.10240015e+01   1.00019744e+00   
631     1.13181085e-07   1.00000000e+00   1.08589891e+01   1.01348214e+00   9.53922226e+00   2.17845335e+00   2.32066756e+00   1.10245818e+01   1.00018891e+00   
632     1.13277601e-07   1.00000000e+00   1.08627639e+01   1.01320415e+00   9.57480681e+00   2.09057040e+00   2.41196657e+00   1.10247526e+01   1.00017325e+00   
633     1.13470632e-07   1.00000000e+00   1.08700194e+01   1.01266963e+00   9.64390893e+00   1.93136273e+00   2.60037144e+00   1.10233909e+01   1.00011536e+00   
634     1.13630270e-07   1.00000000e+00   1.08757315e+01   1.01224516e+00   9.69889117e+00   1.81551057e+00   2.76149177e+00   1.10202414e+01   1.00003782e+00   
635     1.13789908e-07   1.00000000e+00   1.08811944e+01   1.01183076e+00   9.75176613e+00   1.71268376e+00   2.92669104e+00   1.10147894e+01   9.99929222e-01   
636     1.13949546e-07   1.00000000e+00   1.08864185e+01   1.01142460e+00   9.80253090e+00   1.62166891e+00   3.09544645e+00   1.10065848e+01   9.99786077e-01   
637     1.13975017e-07   1.00000000e+00   1.08872273e+01   1.01136073e+00   9.81041604e+00   1.60835446e+00   3.12273120e+00   1.10049733e+01   9.99759515e-01   
638     1.14025959e-07   1.00000000e+00   1.08888220e+01   1.01123397e+00   9.82598938e+00   1.58275516e+00   3.17759228e+00   1.10014082e+01   9.99702523e-01   
639     1.14076901e-07   1.00000000e+00   1.08903943e+01   1.01110813e+00   9.84136194e+00   1.55815180e+00   3.23273560e+00   1.09974858e+01   9.99641573e-01   
640     1.14127844e-07   1.00000000e+00   1.08919444e+01   1.01098321e+00   9.85653622e+00   1.53451224e+00   3.28814944e+00   1.09931908e+01   9.99576574e-01   
641     1.14178786e-07   1.00000000e+00   1.08934728e+01   1.01085924e+00   9.87151471e+00   1.51180488e+00   3.34382233e+00   1.09885076e+01   9.99507437e-01   
642     1.14280670e-07   1.00000000e+00   1.08964796e+01   1.01061334e+00   9.90100750e+00   1.46847308e+00   3.45574475e+00   1.09781714e+01   9.99358944e-01   
643     1.14331175e-07   1.00000000e+00   1.08979317e+01   1.01049328e+00   9.91528976e+00   1.44857544e+00   3.51164191e+00   1.09722835e+01   9.99277459e-01   
644     1.14381679e-07   1.00000000e+00   1.08993636e+01   1.01037419e+00   9.92938956e+00   1.42950909e+00   3.56770734e+00   1.09659520e+01   9.99191576e-01   
645     1.14432184e-07   1.00000000e+00   1.09007754e+01   1.01025609e+00   9.94330941e+00   1.41126279e+00   3.62390110e+00   1.09591613e+01   9.99101217e-01   
646     1.14474367e-07   1.00000000e+00   1.09019409e+01   1.01015817e+00   9.95481241e+00   1.39658574e+00   3.67091256e+00   1.09531593e+01   9.99022563e-01   
647     1.14516551e-07   1.00000000e+00   1.09030928e+01   1.01006113e+00   9.96620053e+00   1.38245556e+00   3.71799290e+00   1.09468185e+01   9.98940695e-01   
648     1.14554516e-07   1.00000000e+00   1.09041185e+01   1.00997459e+00   9.97636083e+00   1.37016899e+00   3.76041243e+00   1.09408306e+01   9.98864377e-01   
649     1.14630447e-07   1.00000000e+00   1.09061273e+01   1.00980443e+00   9.99632907e+00   1.34716912e+00   3.84541739e+00   1.09276979e+01   9.98701364e-01   
650     1.14706377e-07   1.00000000e+00   1.09080941e+01   1.00963722e+00   1.00159492e+01   1.32567554e+00   3.93051400e+00   1.09133582e+01   9.98527796e-01   
651     1.14858238e-07   1.00000000e+00   1.09118671e+01   1.00931343e+00   1.00538306e+01   1.28789343e+00   4.10080434e+00   1.08796034e+01   9.98139840e-01   
652     1.14981442e-07   1.00000000e+00   1.09148258e+01   1.00905776e+00   1.00836871e+01   1.26041912e+00   4.23874868e+00   1.08486403e+01   9.97796899e-01   
653     1.15104645e-07   1.00000000e+00   1.09176856e+01   1.00880866e+00   1.01126847e+01   1.23577196e+00   4.37632077e+00   1.08139051e+01   9.97425307e-01   
654     1.15227849e-07   1.00000000e+00   1.09204497e+01   1.00856582e+00   1.01408418e+01   1.21366483e+00   4.51335281e+00   1.07752074e+01   9.97024672e-01   
655     1.15474256e-07   1.00000000e+00   1.09257646e+01   1.00809447e+00   1.01952494e+01   1.17471041e+00   4.78550890e+00   1.06877256e+01   9.96149712e-01   
656     1.15658525e-07   1.00000000e+00   1.09294335e+01   1.00776108e+00   1.02331735e+01   1.15219137e+00   4.98596767e+00   1.06069774e+01   9.95394130e-01   
657     1.15842794e-07   1.00000000e+00   1.09329217e+01   1.00743954e+00   1.02694244e+01   1.13299597e+00   5.18377839e+00   1.05155591e+01   9.94573650e-01   
658     1.16027062e-07   1.00000000e+00   1.09362380e+01   1.00712943e+00   1.03040632e+01   1.11663423e+00   5.37863034e+00   1.04141159e+01   9.93707268e-01   
